,id,original_title,budget,vote_count,vote_average,revenue,genres,runtime,popularity,profit,release_data
1113,37843,Blood Beach,2000000.0,18.0,4.9,0.0,"[' Science Fiction', ' Horror', ' Comedy']",92.0,2.2320450000000003,-2000000.0,1980-09-01
1114,32146,Body Parts,0.0,24.0,5.6,0.0,"[' Horror', ' Thriller']",88.0,3.518972,0.0,1991-08-02
1115,6114,Dracula,40000000.0,1087.0,7.1,215862692.0,"[' Romance', ' Horror']",128.0,16.777675,175862692.0,1992-11-13
1116,13549,Burnt Offerings,0.0,58.0,6.6,0.0,[' Horror'],116.0,2.877095,0.0,1976-10-18
1117,9529,Candyman,6000000.0,303.0,6.2,25792310.0,"[' Drama', ' Horror', ' Thriller']",99.0,12.721362,19792310.0,1992-10-16
1118,1598,Cape Fear,35000000.0,692.0,7.0,182300000.0,"[' Crime', ' Thriller']",128.0,10.302735,147300000.0,1991-11-15
1119,7340,Carrie,1800000.0,977.0,7.0,33800000.0,"[' Horror', ' Thriller']",98.0,9.277692,32000000.0,1976-11-03
1120,6217,Cat People,0.0,97.0,6.0,0.0,"[' Drama', ' Fantasy', ' Horror', ' Thriller']",118.0,6.126046,0.0,1982-04-02
1121,377,A Nightmare on Elm Street,1800000.0,1212.0,7.2,25504513.0,[' Horror'],91.0,13.694713,23704513.0,1984-11-14
1122,28198,Nosferatu a Venezia,0.0,2.0,8.5,0.0,[' Horror'],97.0,0.9521270000000001,0.0,1988-09-15
1123,794,The Omen,2800000.0,485.0,7.2,60922980.0,"[' Horror', ' Thriller']",111.0,16.641277,58122980.0,1976-06-06
1124,31640,Blood and Wine,26000000.0,34.0,5.5,0.0,"[' Crime', ' Drama', ' Thriller']",101.0,8.409956,-26000000.0,1996-10-03
1125,8744,Albino Alligator,6000000.0,45.0,5.6,0.0,"[' Crime', ' Drama', ' Thriller']",97.0,2.363293,-6000000.0,1996-09-09
1126,25189,The Mirror Has Two Faces,42000000.0,47.0,6.5,0.0,"[' Comedy', ' Drama', ' Romance']",126.0,4.803721,-42000000.0,1996-11-15
1127,145,Breaking the Waves,0.0,213.0,7.2,3803298.0,"[' Drama', ' Romance']",159.0,8.558688,3803298.0,1996-05-13
1128,2212,Nightwatch,0.0,104.0,6.2,1179002.0,"[' Action', ' Drama', ' Horror', ' Mystery', ' Thriller']",102.0,6.1220669999999995,1179002.0,1997-01-31
1129,199,Star Trek: First Contact,46000000.0,671.0,7.0,150000000.0,"[' Science Fiction', ' Action', ' Adventure', ' Thriller']",111.0,8.808497000000001,104000000.0,1996-11-21
1130,7863,Shine,0.0,136.0,7.3,0.0,[' Drama'],105.0,11.664053,0.0,1996-01-21
1131,12498,Sling Blade,1000000.0,236.0,7.4,24444121.0,[' Drama'],135.0,9.475693,23444121.0,1996-08-30
1132,9279,Jingle All the Way,60000000.0,583.0,5.5,129832389.0,"[' Family', ' Comedy']",89.0,7.898202,69832389.0,1996-11-15
1133,53234,Identificazione di una donna,0.0,15.0,5.8,0.0,"[' Romance', ' Drama']",128.0,1.350133,0.0,1982-10-21
1134,17204,Paradise Lost: The Child Murders at Robin Hood Hills,0.0,38.0,7.9,0.0,"[' Documentary', ' Drama']",150.0,1.6863580000000002,0.0,1996-12-03
1135,21539,The Preacher's Wife,40000000.0,55.0,5.4,48093211.0,"[' Fantasy', ' Drama', ' Comedy', ' Science Fiction', ' Romance', ' Family']",124.0,4.182641,8093211.0,1996-12-13
1136,85589,Kjærlighetens kjøtere,2535000.0,5.0,6.4,0.0,"[' Drama', ' Thriller']",118.0,0.47233500000000006,-2535000.0,1995-09-29
1137,12709,Ridicule,3000000.0,30.0,7.4,2503829.0,"[' Comedy', ' Drama', ' Romance']",102.0,10.879283000000001,-496171.0,1996-05-09
1138,20539,The Crucible,25000000.0,134.0,6.7,0.0,"[' Drama', ' History']",124.0,9.412825,-25000000.0,1996-11-27
1139,11674,101 Dalmatians,54000000.0,722.0,5.6,320689294.0,"[' Comedy', ' Family']",103.0,11.470748,266689294.0,1996-11-17
1140,64900,J'ai pas sommeil,0.0,1.0,5.0,0.0,"[' Drama', ' Mystery']",112.0,0.318366,0.0,1994-05-18
1141,1573,Die Hard 2,70000000.0,1920.0,6.6,240031094.0,"[' Action', ' Thriller']",124.0,18.785984,170031094.0,1990-07-02
1142,152,Star Trek: The Motion Picture,35000000.0,541.0,6.2,139000000.0,"[' Science Fiction', ' Adventure', ' Mystery']",132.0,8.277764999999999,104000000.0,1979-12-06
1143,174,Star Trek VI: The Undiscovered Country,27000000.0,421.0,6.7,96900000.0,"[' Science Fiction', ' Action', ' Adventure', ' Thriller']",113.0,5.90057,69900000.0,1991-12-05
1144,172,Star Trek V: The Final Frontier,30000000.0,384.0,5.6,70200000.0,"[' Science Fiction', ' Action', ' Adventure', ' Thriller']",107.0,12.308007,40200000.0,1989-06-09
1145,154,Star Trek II: The Wrath of Khan,12000000.0,688.0,7.3,96800000.0,"[' Action', ' Adventure', ' Science Fiction', ' Thriller']",113.0,7.160236,84800000.0,1982-06-03
1146,157,Star Trek III: The Search for Spock,18000000.0,443.0,6.4,87000000.0,"[' Science Fiction', ' Action', ' Adventure', ' Thriller']",105.0,6.197298,69000000.0,1984-05-31
1147,168,Star Trek IV: The Voyage Home,24000000.0,490.0,6.9,133000000.0,"[' Science Fiction', ' Adventure']",119.0,12.596956,109000000.0,1986-11-25
1148,364,Batman Returns,80000000.0,1706.0,6.6,280000000.0,"[' Action', ' Fantasy']",126.0,15.001681,200000000.0,1992-06-19
1149,11967,Young Guns,13000000.0,262.0,6.6,44726644.0,"[' Crime', ' Action', ' Adventure', ' Drama', ' Western']",107.0,9.905174,31726644.0,1988-08-12
1150,9086,Young Guns II,20000000.0,165.0,6.3,0.0,"[' Western', ' Adventure']",132.0,11.977636,-20000000.0,1990-08-01
1151,9037,Grease 2,13200000.0,185.0,4.9,15171476.0,"[' Comedy', ' Drama', ' Family', ' Music', ' Romance']",115.0,14.202364000000001,1971476.0,1982-06-11
1152,10173,Marked for Death,12000000.0,100.0,5.6,46044400.0,"[' Action', ' Thriller']",94.0,5.845712000000001,34044400.0,1990-10-05
1153,55687,Adrenalin: Fear the Rush,0.0,19.0,3.9,0.0,"[' Action', ' Science Fiction', ' Thriller']",77.0,0.782292,0.0,1996-11-29
1154,168535,The Substance of Fire,0.0,1.0,6.0,0.0,[' Drama'],97.0,0.757322,0.0,1996-09-11
1155,8845,Under Siege,35000000.0,405.0,6.1,156563139.0,"[' Action', ' Thriller']",103.0,9.918269,121563139.0,1992-10-08
1156,578,Jaws,7000000.0,2628.0,7.5,470654000.0,"[' Horror', ' Thriller', ' Adventure']",124.0,19.726114000000003,463654000.0,1975-06-18
1157,579,Jaws 2,20000000.0,412.0,5.9,187884007.0,"[' Horror', ' Thriller']",116.0,11.21306,167884007.0,1978-06-16
1158,17692,Jaws 3-D,20500000.0,266.0,4.2,87987055.0,"[' Thriller', ' Horror']",99.0,16.603041,67487055.0,1983-03-16
1159,17795,My Fellow Americans,0.0,46.0,6.3,0.0,"[' Comedy', ' Drama']",101.0,3.863894,0.0,1996-12-20
1160,75,Mars Attacks!,70000000.0,1544.0,6.1,101371017.0,"[' Comedy', ' Fantasy', ' Science Fiction']",106.0,15.63424,31371017.0,1996-12-12
1161,13891,Citizen Ruth,3000000.0,27.0,6.8,153155.0,"[' Drama', ' Comedy']",104.0,2.225234,-2846845.0,1996-12-13
1162,9390,Jerry Maguire,50000000.0,941.0,6.7,273552592.0,"[' Comedy', ' Drama', ' Romance']",139.0,11.807601,223552592.0,1996-12-06
1163,378,Raising Arizona,6000000.0,548.0,7.2,29180280.0,"[' Comedy', ' Crime']",94.0,14.011415,23180280.0,1987-03-01
1164,10896,Tin Men,0.0,38.0,6.8,0.0,"[' Comedy', ' Drama']",112.0,6.477975,0.0,1987-03-06
1165,2322,Sneakers,0.0,301.0,6.7,105232691.0,"[' Comedy', ' Crime', ' Drama']",126.0,7.207325,105232691.0,1992-09-09
1166,41240,Bastard Out of Carolina,0.0,19.0,7.3,0.0,[' Drama'],97.0,1.403309,0.0,1996-12-15
1167,26949,In Love and War,0.0,28.0,6.0,0.0,"[' Drama', ' Romance']",113.0,2.369637,0.0,1996-12-18
1168,9819,Marvin's Room,23000000.0,130.0,6.6,12803305.0,[' Drama'],98.0,5.307983999999999,-10196695.0,1996-12-18
1169,49799,Somebody Is Waiting,0.0,0.0,0.0,0.0,[' Drama'],96.0,0.016374,0.0,1996-12-19
1170,31908,Ghosts of Mississippi,0.0,40.0,6.2,0.0,"[' History', ' Drama']",130.0,15.500820000000001,0.0,1996-12-20
1171,46027,Night Falls on Manhattan,0.0,24.0,6.6,0.0,"[' Drama', ' Crime']",113.0,1.626239,0.0,1996-10-22
1172,3179,Beavis and Butt-Head Do America,12000000.0,169.0,6.5,0.0,"[' Animation', ' Comedy']",81.0,8.855685000000001,-12000000.0,1996-12-15
1173,1802,La Cérémonie,0.0,40.0,7.0,0.0,"[' Drama', ' Thriller']",111.0,3.095894,0.0,1995-08-30
1174,4232,Scream,14000000.0,1520.0,7.0,173046663.0,"[' Crime', ' Horror', ' Mystery']",111.0,13.326443,159046663.0,1996-12-20
1175,9361,The Last of the Mohicans,40000000.0,747.0,7.1,75505856.0,"[' Action', ' Adventure', ' Drama', ' History', ' Romance', ' War']",112.0,15.228794,35505856.0,1992-09-25
1176,2928,Michael,0.0,174.0,5.5,119718203.0,"[' Comedy', ' Drama', ' Fantasy']",105.0,9.473162,119718203.0,1996-12-25
1177,30285,The Evening Star,0.0,18.0,5.8,0.0,"[' Drama', ' Romance', ' Family', ' Comedy']",129.0,8.399113999999999,0.0,1996-12-25
1178,10549,Hamlet,0.0,118.0,7.3,0.0,[' Drama'],242.0,9.994088,0.0,1996-12-25
1179,58102,Some Mother's Son,0.0,6.0,7.0,0.0,"[' Drama', ' History']",112.0,0.332582,0.0,1996-12-25
1180,18451,The Whole Wide World,1300000.0,9.0,6.4,0.0,"[' Drama', ' Romance']",106.0,7.945989999999999,-1300000.0,1996-12-20
1181,27265,Mother,0.0,19.0,6.8,0.0,[' Comedy'],104.0,7.860964999999999,0.0,1996-12-25
1182,49935,Les voleurs,0.0,5.0,7.0,0.0,"[' Romance', ' Crime', ' Drama']",117.0,0.365078,0.0,1996-08-21
1183,8818,Evita,55000000.0,122.0,5.9,141047179.0,"[' History', ' Drama', ' Music']",134.0,6.709803,86047179.0,1996-12-14
1184,36758,The Portrait of a Lady,0.0,46.0,6.3,3692836.0,"[' Drama', ' Romance']",144.0,4.13905,3692836.0,1996-10-18
1185,36040,Walkabout,0.0,111.0,7.4,0.0,"[' Adventure', ' Drama']",95.0,10.177086,0.0,1971-07-01
1186,74239,Message to Love: The Isle of Wight Festival,0.0,4.0,6.4,0.0,"[' Documentary', ' Music']",127.0,0.330752,0.0,1996-02-15
1187,9415,Murder at 1600,0.0,130.0,5.8,25804707.0,"[' Action', ' Drama', ' Mystery', ' Thriller', ' Crime']",107.0,8.428986,25804707.0,1997-04-18
1188,55146,Hearts and Minds,500000.0,0.0,0.0,0.0,"[' Drama', ' Thriller', ' Documentary', ' Romance', ' Foreign']",113.0,0.001202,-500000.0,1995-08-29
1189,303693,Inside,0.0,1.0,0.0,0.0,"[' Crime', ' Drama', ' TV Movie']",94.0,0.064513,0.0,1996-08-25
1190,12145,Fierce Creatures,0.0,95.0,6.0,9381260.0,"[' Comedy', ' Romance']",93.0,11.036729,9381260.0,1997-01-24
1191,42424,Zeus & Roxanne,0.0,16.0,4.2,0.0,"[' Action', ' Adventure', ' Comedy', ' Family', ' Romance']",98.0,1.034602,0.0,1997-01-24
1192,34314,Turbulence,55000000.0,63.0,5.2,11466088.0,"[' Action', ' Thriller', ' Crime']",100.0,5.304043,-43533912.0,1997-01-09
1193,2892,Angel Baby,0.0,3.0,7.7,0.0,[' Drama'],105.0,0.775616,0.0,1995-09-09
1194,9404,警察故事4之簡單任務,0.0,101.0,6.5,21890845.0,"[' Action', ' Adventure', ' Comedy', ' Crime', ' Drama', ' Thriller']",107.0,9.206356,21890845.0,1996-02-10
1195,85242,Underworld,0.0,1.0,6.0,0.0,"[' Drama', ' Action', ' Comedy', ' Thriller']",95.0,0.005555,0.0,1996-06-01
1196,9622,Beverly Hills Ninja,0.0,176.0,5.5,0.0,"[' Action', ' Comedy']",88.0,12.16305,0.0,1997-01-17
1197,8860,Metro,55000000.0,136.0,5.3,31987563.0,"[' Action', ' Adventure', ' Comedy', ' Crime', ' Thriller']",117.0,10.519480999999999,-23012437.0,1997-01-16
1198,197537,La machine,0.0,2.0,4.5,0.0,"[' Horror', ' Thriller', ' Science Fiction']",0.0,0.935473,0.0,1994-05-28
1199,66597,Falling in Love Again,0.0,4.0,6.1,0.0,"[' Drama', ' Romance']",103.0,0.462729,0.0,1980-11-21
1200,14832,The Cement Garden,0.0,23.0,7.2,322975.0,[' Drama'],105.0,15.975485,322975.0,1993-02-20
1201,9619,Dante's Peak,116000000.0,445.0,5.8,178127760.0,"[' Action', ' Adventure', ' Thriller']",108.0,7.240753,62127760.0,1997-02-07
1202,40506,Meet Wally Sparks,0.0,10.0,5.3,0.0,[' Comedy'],105.0,0.576741,0.0,1997-01-01
1203,31000,Amos & Andrew,0.0,47.0,5.0,0.0,"[' Action', ' Comedy']",96.0,3.941294,0.0,1993-03-05
1204,4104,Benny & Joon,0.0,220.0,6.9,23202734.0,"[' Comedy', ' Drama', ' Romance']",98.0,10.597116,23202734.0,1993-04-16
1205,26306,Prefontaine,8000000.0,21.0,6.7,589304.0,"[' Drama', ' Romance']",106.0,2.93818,-7410696.0,1997-01-24
1206,203829,A Tickle in the Heart,0.0,0.0,0.0,0.0,[' Documentary'],90.0,0.0016879999999999998,0.0,1996-11-21
1207,43775,Guantanamera,0.0,3.0,8.0,0.0,"[' Drama', ' Comedy', ' Romance', ' Foreign']",105.0,0.49631499999999995,0.0,1995-01-01
1208,14908,McHale's Navy,0.0,27.0,4.4,4529843.0,"[' Action', ' Comedy', ' Romance']",108.0,2.705804,4529843.0,1997-04-18
1209,784,Kolja,0.0,46.0,7.5,5770254.0,"[' Music', ' Drama', ' Comedy']",105.0,13.947867,5770254.0,1996-05-05
1210,12489,Gridlock'd,0.0,55.0,6.8,0.0,"[' Crime', ' Drama', ' Comedy']",91.0,10.575080999999999,0.0,1997-01-29
1211,168283,Fire on the Mountain,0.0,0.0,0.0,0.0,[' Documentary'],72.0,0.0011769999999999999,0.0,1996-11-29
1212,16448,Waiting for Guffman,0.0,66.0,7.4,0.0,"[' Music', ' Comedy']",84.0,8.130999000000001,0.0,1996-01-31
1213,55936,Кавказский пленник,0.0,14.0,6.6,0.0,"[' Drama', ' War']",99.0,1.015881,0.0,1996-03-15
1214,17894,The Beautician and the Beast,16000000.0,53.0,5.2,0.0,"[' Comedy', ' Romance']",105.0,7.566377,-16000000.0,1997-02-07
1215,28059,SubUrbia,0.0,32.0,6.4,656747.0,"[' Comedy', ' Drama']",121.0,8.67935,656747.0,1996-02-07
1216,58911,Hotel de Love,0.0,2.0,4.3,0.0,"[' Comedy', ' Foreign', ' Romance']",95.0,0.22815700000000003,0.0,1996-12-19
1217,17949,The Pest,17000000.0,35.0,5.0,0.0,"[' Action', ' Comedy']",82.0,3.1948830000000004,-17000000.0,1997-02-07
1218,1968,Fools Rush In,0.0,133.0,5.8,29481428.0,"[' Drama', ' Comedy', ' Romance']",109.0,6.2855739999999996,29481428.0,1997-02-14
1219,61563,Touch,0.0,10.0,6.0,0.0,"[' Action', ' Comedy', ' Drama', ' Foreign', ' Romance']",96.0,0.455272,0.0,1997-02-14
1220,66,Absolute Power,50000000.0,226.0,6.4,50068310.0,"[' Crime', ' Drama', ' Thriller']",121.0,7.661239999999999,68310.0,1997-02-14
1221,20735,That Darn Cat,0.0,11.0,3.9,0.0,"[' Comedy', ' Family']",89.0,1.496999,0.0,1997-02-14
1222,11419,Vegas Vacation,25000000.0,175.0,6.0,36400360.0,[' Comedy'],93.0,9.304901,11400360.0,1997-02-13
1223,333165,Unforgotten: Twenty-Five Years After Willowbrook,0.0,2.0,7.0,0.0,[],0.0,0.14057,0.0,1997-02-14
1224,25796,That Old Feeling,0.0,15.0,7.1,0.0,"[' Comedy', ' Drama', ' Romance']",105.0,1.9546560000000002,0.0,1997-04-04
1225,638,Lost Highway,15000000.0,572.0,7.5,3675201.0,"[' Drama', ' Thriller', ' Mystery']",134.0,8.449722,-11324799.0,1997-01-15
1226,25624,Rosewood,30000000.0,31.0,6.7,13130349.0,"[' Drama', ' History']",140.0,2.899809,-16869651.0,1997-02-21
1227,9366,Donnie Brasco,35000000.0,1175.0,7.4,41954997.0,"[' Crime', ' Drama', ' Thriller']",127.0,12.201953999999999,6954997.0,1997-02-27
1228,60083,Salut cousin !,0.0,4.0,3.3,0.0,[' Comedy'],0.0,0.15935,0.0,1996-11-20
1229,21915,Booty Call,0.0,29.0,5.6,20060051.0,[' Comedy'],79.0,2.5436259999999997,20060051.0,1997-02-26
1230,90928,Rhyme & Reason,0.0,8.0,6.3,0.0,[' Documentary'],0.0,0.915041,0.0,1997-03-04
1231,50091,Boys Life 2,0.0,1.0,5.0,532654.0,"[' Drama', ' Romance']",74.0,0.060645000000000004,532654.0,1997-03-07
1232,18420,City of Industry,8000000.0,14.0,5.6,0.0,"[' Crime', ' Thriller', ' Drama']",97.0,1.922014,-8000000.0,1997-03-14
1233,19952,Best Men,1000000.0,8.0,5.6,0.0,"[' Comedy', ' Romance']",90.0,6.610419,-1000000.0,1997-01-01
1234,9446,Jungle 2 Jungle,0.0,122.0,4.9,0.0,"[' Comedy', ' Family']",97.0,12.640569000000001,0.0,1997-03-07
1235,28005,Kama Sutra - A Tale of Love,3000000.0,36.0,5.7,4109095.0,"[' Drama', ' History', ' Romance']",117.0,7.124652,1109095.0,1996-09-11
1236,9403,Private Parts,28000000.0,106.0,6.7,41230799.0,"[' Comedy', ' Drama']",109.0,10.928417,13230799.0,1997-03-07
1237,27322,Love Jones,10000000.0,12.0,8.1,0.0,"[' Comedy', ' Drama', ' Romance']",104.0,1.251862,-10000000.0,1997-03-14
1238,10003,The Saint,68000000.0,310.0,5.9,118063304.0,"[' Thriller', ' Action', ' Romance', ' Science Fiction', ' Adventure']",116.0,10.97633,50063304.0,1997-04-03
1239,9311,Smilla's Sense of Snow,35000000.0,61.0,6.6,0.0,"[' Action', ' Crime', ' Drama', ' Mystery', ' Thriller']",121.0,3.132331,-35000000.0,1997-02-13
1240,11844,The Van,0.0,15.0,5.9,0.0,"[' Comedy', ' Drama']",100.0,1.13412,0.0,1996-05-11
1241,884,Crash,10000000.0,224.0,6.5,0.0,"[' Drama', ' Thriller', ' Romance']",100.0,7.540611999999999,-10000000.0,1996-07-17
1242,49806,The Daytrippers,0.0,11.0,6.2,0.0,"[' Comedy', ' Drama', ' Mystery']",87.0,9.664735,0.0,1996-01-01
1243,1624,Liar Liar,45000000.0,1456.0,6.4,302710615.0,[' Comedy'],86.0,10.102471000000001,257710615.0,1997-03-21
1244,88423,The Quiet Room,0.0,1.0,5.0,0.0,"[' Drama', ' Foreign']",93.0,0.064705,0.0,1996-03-21
1245,16052,Selena,20000000.0,115.0,7.1,60000000.0,[' Drama'],127.0,7.390306,40000000.0,1997-03-21
1246,4477,The Devil's Own,90000000.0,300.0,5.9,140807547.0,"[' Crime', ' Thriller', ' Drama']",107.0,10.675073,50807547.0,1997-03-12
1247,24662,Cats Don't Dance,32000000.0,25.0,7.1,3566637.0,"[' Animation', ' Comedy', ' Family', ' Music']",75.0,3.406836,-28433363.0,1997-03-26
1248,18423,B.A.P.S.,0.0,13.0,4.2,7240837.0,"[' Action', ' Comedy']",90.0,1.56098,7240837.0,1997-03-28
1249,76996,Love and Other Catastrophes,0.0,9.0,5.8,0.0,"[' Comedy', ' Romance']",78.0,0.915298,0.0,1996-08-01
1250,6499,Turbo: A Power Rangers Movie,10000000.0,60.0,4.6,17979739.0,"[' Action', ' Adventure', ' Family', ' Fantasy', ' Science Fiction', ' Thriller']",99.0,5.436744999999999,7979739.0,1997-03-27
1251,50512,Anna Karenina,35000000.0,26.0,6.4,791830.0,"[' Drama', ' Romance']",108.0,5.660835,-34208170.0,1997-04-04
1252,9405,Double Team,30000000.0,163.0,4.4,0.0,"[' Action', ' Science Fiction']",93.0,5.452961,-30000000.0,1997-04-04
1253,12723,Inventing the Abbotts,0.0,43.0,6.4,5926128.0,"[' Drama', ' Romance']",110.0,5.063701,5926128.0,1997-04-04
1254,9360,Anaconda,45000000.0,624.0,4.8,136885767.0,"[' Adventure', ' Horror', ' Thriller']",89.0,14.386089000000002,91885767.0,1997-04-11
1255,9434,Grosse Pointe Blank,0.0,278.0,6.9,28084357.0,"[' Action', ' Comedy', ' Thriller', ' Romance']",107.0,7.556814,28084357.0,1997-04-11
1256,118991,Keys to Tulsa,0.0,5.0,4.9,57252.0,"[' Crime', ' Drama', ' Thriller']",113.0,1.3234219999999999,57252.0,1997-04-11
1257,21626,Kissed,0.0,21.0,7.0,0.0,"[' Romance', ' Drama']",78.0,2.056754,0.0,1996-09-07
1258,13982,8 Heads in a Duffel Bag,0.0,39.0,5.4,0.0,"[' Comedy', ' Crime']",95.0,5.666701,0.0,1997-04-18
1259,93946,Hollow Reed,0.0,6.0,6.8,0.0,[' Drama'],102.0,0.26121700000000003,0.0,1996-06-24
1260,77223,Paradise Road,16000000.0,21.0,6.2,0.0,"[' War', ' Drama', ' History']",122.0,1.4621389999999999,-16000000.0,1997-04-11
1261,31465,Traveller,0.0,6.0,5.9,0.0,"[' Drama', ' Crime']",101.0,2.166773,0.0,1997-04-18
1262,12793,All Over Me,0.0,15.0,5.9,0.0,"[' Drama', ' Romance']",93.0,4.06745,0.0,1997-02-15
1263,102878,A Brother's Kiss,0.0,1.0,8.0,0.0,[' Drama'],92.0,0.92491,0.0,1997-04-25
1264,105763,Shekvarebuli kulinaris ataserti retsepti,0.0,2.0,3.5,0.0,"[' Drama', ' Comedy', ' Romance', ' Foreign']",100.0,0.631834,0.0,1996-06-06
1265,9611,Romy and Michele's High School Reunion,0.0,160.0,6.0,29235353.0,[' Comedy'],92.0,5.889414,29235353.0,1997-04-25
1266,47694,Feng yue,0.0,6.0,7.2,0.0,"[' Drama', ' Foreign', ' Romance']",130.0,1.1362219999999998,0.0,1996-05-09
1267,10357,Volcano,90000000.0,387.0,5.2,0.0,"[' Science Fiction', ' Action', ' Drama', ' Thriller']",104.0,13.147917000000001,-90000000.0,1997-04-25
1268,9977,Children of the Revolution,0.0,9.0,5.3,0.0,"[' Comedy', ' Drama']",101.0,1.129648,0.0,1996-06-14
1269,816,Austin Powers: International Man of Mystery,16500000.0,1033.0,6.5,67683989.0,"[' Science Fiction', ' Comedy', ' Crime']",94.0,11.749158999999999,51183989.0,1997-05-02
1270,2163,Breakdown,36000000.0,202.0,6.6,50159144.0,"[' Drama', ' Action', ' Thriller']",95.0,7.926621000000001,14159144.0,1997-05-02
1271,124680,Broken English,0.0,2.0,7.0,0.0,"[' Romance', ' Drama']",92.0,0.369118,0.0,1996-09-09
1272,16399,Commandments,0.0,5.0,5.3,0.0,"[' Comedy', ' Drama', ' Romance']",88.0,0.22570700000000002,0.0,1997-05-02
1273,124843,Ripe,0.0,4.0,4.0,0.0,[' Drama'],92.0,0.773608,0.0,1996-09-10
1274,31017,"Truth or Consequences, N.M.",0.0,15.0,5.7,0.0,"[' Action', ' Crime', ' Drama', ' Romance', ' Thriller']",106.0,2.26858,0.0,1997-01-01
1275,24645,The Turning,0.0,0.0,0.0,0.0,[' Drama'],87.0,0.129847,0.0,1992-01-01
1276,49478,Warriors of Virtue,0.0,9.0,4.7,0.0,"[' Fantasy', ' Family', ' Action']",103.0,0.719444,0.0,1997-05-02
1277,12499,Fathers' Day,85000000.0,77.0,5.1,0.0,"[' Comedy', ' Family']",89.0,5.2955559999999995,-85000000.0,1997-05-09
1278,18,The Fifth Element,90000000.0,3962.0,7.3,263920180.0,"[' Adventure', ' Fantasy', ' Action', ' Thriller', ' Science Fiction']",126.0,24.30526,173920180.0,1997-05-07
1279,68545,Intimate Relations,0.0,1.0,8.0,0.0,[],105.0,1.372838,0.0,1996-01-01
1280,1811,Nowhere,0.0,27.0,6.3,27354.0,"[' Science Fiction', ' Drama', ' Comedy']",82.0,3.324489,27354.0,1997-05-09
1281,109614,Losing Chase,0.0,6.0,3.9,0.0,"[' Drama', ' Romance']",98.0,0.901452,0.0,1996-08-18
1282,60082,Sprung,0.0,7.0,5.0,7553105.0,"[' Comedy', ' Romance']",105.0,1.511388,7553105.0,1997-05-14
1283,64802,Love! Valour! Compassion!,2000000.0,10.0,5.7,2900000.0,[' Drama'],108.0,1.7442,900000.0,1997-05-16
1284,11239,Shall we ダンス?,0.0,35.0,7.2,0.0,"[' Music', ' Comedy', ' Drama', ' Romance']",136.0,1.963402,0.0,1996-01-27
1285,50850,The Second Jungle Book: Mowgli & Baloo,0.0,5.0,3.2,479099.0,"[' Adventure', ' Family']",88.0,0.285487,479099.0,1997-05-16
1286,15321,Twin Town,0.0,29.0,6.6,0.0,"[' Comedy', ' Drama']",99.0,1.651546,0.0,1997-04-11
1287,2058,Addicted to Love,0.0,112.0,6.1,34673095.0,"[' Comedy', ' Romance']",100.0,8.085194,34673095.0,1997-05-23
1288,9450,Brassed Off,0.0,53.0,6.9,0.0,"[' Comedy', ' Romance', ' Drama']",107.0,3.1170709999999997,0.0,1996-11-01
1289,125021,The Designated Mourner,0.0,2.0,8.0,0.0,[],94.0,0.152272,0.0,1997-05-23
1290,330,The Lost World: Jurassic Park,73000000.0,2528.0,6.2,229074524.0,"[' Adventure', ' Action', ' Science Fiction']",129.0,0.7881229999999999,156074524.0,1997-05-23
1291,38523,Ponette,0.0,11.0,7.5,0.0,"[' Drama', ' Foreign']",97.0,0.409967,0.0,1996-09-10
1292,16375,Schizopolis,0.0,22.0,6.4,0.0,[' Comedy'],96.0,2.438198,0.0,1996-09-13
1293,33660,Shiloh,0.0,17.0,5.7,0.0,"[' Drama', ' Family']",93.0,2.8944900000000002,0.0,1996-11-30
1294,59232,The War at Home,0.0,7.0,6.9,0.0,[' Drama'],119.0,0.8934639999999999,0.0,1996-11-20
1295,45671,Rough Magic,0.0,7.0,6.3,0.0,"[' Comedy', ' Drama', ' Romance', ' Fantasy']",100.0,0.476919,0.0,1995-09-07
1296,17770,Trial and Error,0.0,17.0,5.3,0.0,"[' Comedy', ' Romance']",98.0,2.683782,0.0,1997-05-30
1297,15170,Buddy,0.0,13.0,3.9,0.0,"[' Adventure', ' Comedy', ' Family']",84.0,2.0227060000000003,0.0,1997-06-06
1298,1701,Con Air,75000000.0,1289.0,6.5,224012234.0,"[' Action', ' Thriller', ' Crime']",115.0,11.545982,149012234.0,1997-06-01
1299,201445,Late Bloomers,0.0,1.0,4.0,0.0,[],107.0,0.071497,0.0,1996-01-01
1300,26422,The Pillow Book,0.0,41.0,6.9,0.0,"[' Drama', ' Foreign', ' Romance']",126.0,2.6903189999999997,0.0,1996-05-12
1301,124642,En avoir (ou pas),0.0,0.0,0.0,0.0,"[' Drama', ' Romance']",89.0,0.014329,0.0,1995-12-27
1302,1639,Speed 2: Cruise Control,160000000.0,439.0,4.1,164508066.0,"[' Action', ' Adventure', ' Thriller']",121.0,11.268531,4508066.0,1997-06-13
1303,49235,Squeeze,500000.0,1.0,6.0,10300.0,"[' Crime', ' Drama']",95.0,0.321515,-489700.0,1997-06-06
1304,106129,Sudden Manhattan,0.0,1.0,6.0,0.0,"[' Comedy', ' Thriller']",80.0,0.344303,0.0,1996-10-11
1305,291634,The Next Step,0.0,0.0,0.0,0.0,[],0.0,0.001247,0.0,1997-06-13
